city_name,census_block,crime_counts
Austin,484530021092012,5
Austin,484530021092015,9
Austin,484530021092016,7
Austin,484530021092017,20
Austin,484530021093001,5
Austin,484530021093002,7
Austin,484530021093003,5
Austin,484530021093005,6
Austin,484530021093006,14
Austin,484530021093008,3
Austin,484530021093009,9
Austin,484530021093010,3
Austin,484530021093011,3
Austin,484530021093012,14
Austin,484530021093013,12
Austin,484530021101001,6
Austin,484530021101002,14
Austin,484530021101003,16
Austin,484530021101004,5
Austin,484530021101005,6
Austin,484530021101006,7
Austin,484530021101008,1
Austin,484530021101009,10
Austin,484530021101013,4
Austin,484530021101014,5
Austin,484530021101015,3
Austin,484530021101016,1
Austin,484530021101017,12
Austin,484530021101018,3
Austin,484530021101020,4
Austin,484530021101021,3
Austin,484530021101022,14
Austin,484530021101023,7
Austin,484530021101024,6
Austin,484530021101025,4
Austin,484530021101027,15
Austin,484530021101030,4
Austin,484530021101031,11
Austin,484530021101032,13
Austin,484530021101033,7
Austin,484530021102000,9
Austin,484530021102001,1
Austin,484530021102003,8
Austin,484530021102004,7
Austin,484530021102005,8
Austin,484530021102006,6
Austin,484530021102007,8
Austin,484530021102009,12
Austin,484530021102011,2
Austin,484530021102012,9
Austin,484530021102014,3
Austin,484530021102015,3
Austin,484530021102016,2
Austin,484530021102017,4
Austin,484530021111000,17
Austin,484530021111004,11
Austin,484530021111005,10
Austin,484530021111006,4
Austin,484530021111007,17
Austin,484530021111008,2
Austin,484530021111010,9
Austin,484530021112000,9
Austin,484530021112001,3
Austin,484530021112002,2
Austin,484530021112003,3
Austin,484530021112004,5
Austin,484530021112005,14
Austin,484530021112006,10
Austin,484530021112007,3
Austin,484530021112008,14
Austin,484530021112009,4
Austin,484530021112010,15
Austin,484530021112011,1
Austin,484530021112013,3
Austin,484530021112016,8
Austin,484530021112019,1
Austin,484530021112022,17
Austin,484530021112027,1
Austin,484530021112028,6
Austin,484530021112029,6
Austin,484530021112030,2
Austin,484530021112031,3
Austin,484530021112032,3
Austin,484530021112033,3
Austin,484530021112036,3
Austin,484530021112038,7
Austin,484530021112039,9
Austin,484530021112041,12
Austin,484530021112042,1
Austin,484530021112043,7
Austin,484530021112044,4
Austin,484530021112045,6
Austin,484530021112046,1
Austin,484530021112055,1
Austin,484530021113003,12
Austin,484530021113006,4
Austin,484530021113007,1
Austin,484530021113008,8
Austin,484530021113009,4
Austin,484530021113010,9
Austin,484530021113011,2
Austin,484530021113012,6
Austin,484530021113014,7
Austin,484530021113016,7
Austin,484530021113017,5
Austin,484530021113018,1
Austin,484530021113019,9
Austin,484530021113021,17
Austin,484530021113024,1
Austin,484530021113025,1
Austin,484530021113027,10
Austin,484530021113029,5
Austin,484530021113036,5
Austin,484530021121005,7
Austin,484530021121006,3
Austin,484530021121008,4
Austin,484530021121009,2
Austin,484530021121010,4
Austin,484530021121011,1
Austin,484530021122000,1
Austin,484530021122001,8
Austin,484530021122003,4
Austin,484530021122004,4
Austin,484530021122006,2
Austin,484530021122007,3
Austin,484530021122008,3
Austin,484530021122009,13
Austin,484530021122010,6
Austin,484530021122011,5
Austin,484530021123001,17
Austin,484530021123002,3
Austin,484530021123003,2
Austin,484530021123004,14
Austin,484530021123005,6
Austin,484530021123006,1
Austin,484530021123007,8
Austin,484530021123008,8
Austin,484530021123009,8
Austin,484530021123011,20
Austin,484530021123012,3
Austin,484530021123013,2
Austin,484530021131003,3
Austin,484530021131004,12
Austin,484530021131005,7
Austin,484530021131006,5
Austin,484530021131007,9
Austin,484530021131008,8
Austin,484530021131010,6
Austin,484530021131011,6
Austin,484530021131013,8
Austin,484530021131014,19
Austin,484530021131015,18
Austin,484530021131016,5
Austin,484530021132000,12
Austin,484530021132001,1
Austin,484530021132003,11
Austin,484530021132004,5
Austin,484530021132005,14
Austin,484530021132006,7
Austin,484530021132007,3
Austin,484530021133002,3
Austin,484530021133003,3
Austin,484530021133004,6
Austin,484530021133005,7
Austin,484530021133006,9
Austin,484530021133007,6
Austin,484530021133008,3
Austin,484530021133009,2
Austin,484530021133010,1
Austin,484530021133011,11
Austin,484530021133012,10
Austin,484530021133013,7
Austin,484530021133015,4
Austin,484530021133016,6
Austin,484530021133017,7
Austin,484530021133018,4
Austin,484530021133019,3
Austin,484530022011002,1
Austin,484530022011004,2
Austin,484530022011011,7
Austin,484530022011012,1
Austin,484530022011013,1
Austin,484530022011014,2
Austin,484530022011015,2
Austin,484530022011018,2
Austin,484530022011019,5
Austin,484530022011020,4
Austin,484530022011021,1
Austin,484530022011022,1
Austin,484530022011026,5
Austin,484530022011027,1
Austin,484530022011028,4
Austin,484530022011029,9
Austin,484530022011031,12
Austin,484530022011037,17
Austin,484530022011038,2
Austin,484530022011039,8
Austin,484530022011040,16
Austin,484530022011042,2
Austin,484530022011044,6
Austin,484530022011045,15
Austin,484530022011046,3
Austin,484530022011048,2
Austin,484530022011049,18
Austin,484530022011050,8
Austin,484530022011051,5
Austin,484530022012000,1
Austin,484530022012001,7
Austin,484530022012002,10
Austin,484530022012005,1
Austin,484530022012008,3
Austin,484530022012009,3
Austin,484530022012010,5
Austin,484530022012012,1
Austin,484530022012013,7
Austin,484530022012014,1
Austin,484530022021001,1
Austin,484530022021002,1
Austin,484530022021003,6
Austin,484530022021004,4
Austin,484530022021006,3
Austin,484530022021007,2
Austin,484530022021008,10
Austin,484530022021012,4
Austin,484530022021013,7
Austin,484530022021014,5
Austin,484530022021016,6
Austin,484530022021017,1
Austin,484530022021018,2
Austin,484530022022000,4
Austin,484530022022002,15
Austin,484530022022003,1
Austin,484530022022004,15
Austin,484530022022006,14
Austin,484530022023006,1
Austin,484530022023012,5
Austin,484530022023019,1
Austin,484530022023021,4
Austin,484530022023026,7
Austin,484530022023049,1
Austin,484530022023050,1
Austin,484530022023053,3
Austin,484530022023054,19
Austin,484530022023055,1
Austin,484530022023057,1
Austin,484530022023059,2
Austin,484530022023060,3
Austin,484530022081001,1
Austin,484530022081003,2
Austin,484530022081005,1
Austin,484530022081006,2
Austin,484530022081007,12
Austin,484530022081008,5
Austin,484530022081009,12
Austin,484530022081010,12
Austin,484530022081011,7
Austin,484530022081012,13
Austin,484530022081013,1
Austin,484530022081014,7
Austin,484530022081016,5
Austin,484530022081017,16
Austin,484530022081018,3
Austin,484530022081019,1
Austin,484530022081021,1
Austin,484530022081023,1
Austin,484530022081024,9
Austin,484530022081026,10
Austin,484530022081028,2
Austin,484530022081029,6
Austin,484530022081032,2
Austin,484530022081038,3
Austin,484530022081039,2
Austin,484530022081040,3
Austin,484530022082000,5
Austin,484530022082001,11
Austin,484530022082002,3
Austin,484530022082003,12
Austin,484530022083000,7
Austin,484530022084001,4
Austin,484530022084002,8
Austin,484530022084009,20
Austin,484530022084010,3
Austin,484530022084011,10
Austin,484530022084012,19
Austin,484530022084013,10
Austin,484530022084014,1
Austin,484530022084015,4
Austin,484530022085002,1
Austin,484530022085003,2
Austin,484530022085004,3
Austin,484530022085005,13
Austin,484530022085006,1
Austin,484530022085007,2
Austin,484530022085013,4
Austin,484530022111000,19
Austin,484530022111004,2
Austin,484530022111005,3
Austin,484530022111006,1
Austin,484530022111008,8
Austin,484530022111009,3
Austin,484530022111010,4
Austin,484530022111022,4
Austin,484530022111023,2
Austin,484530022111024,2
Austin,484530022111025,8
Austin,484530022111027,2
Austin,484530022111031,1
Austin,484530022111032,1
Austin,484530022111033,2
Austin,484530022121006,3
Austin,484530022121007,2
Austin,484530022121024,1
Austin,484530022121026,3
Austin,484530022121035,1
Austin,484530022121037,11
Austin,484530022121056,2
Austin,484530023041000,1
Austin,484530023041003,2
Austin,484530023041004,10
Austin,484530023042001,2
Austin,484530023042002,2
Austin,484530023042003,2
Austin,484530023042006,4
Austin,484530023042007,14
Austin,484530023043001,2
Austin,484530023071000,13
Austin,484530023071001,1
Austin,484530023071003,1
Austin,484530023071006,4
Austin,484530023072000,8
Austin,484530023072001,14
Austin,484530023072003,6
Austin,484530023072004,7
Austin,484530023072005,1
Austin,484530023072006,6
Austin,484530023072007,3
Austin,484530023072008,13
Austin,484530023073000,6
Austin,484530023073001,8
Austin,484530023073002,7
Austin,484530023073003,1
Austin,484530023073004,4
Austin,484530023073005,7
Austin,484530023073008,7
Austin,484530023074002,4
Austin,484530023074003,7
Austin,484530023074004,16
Austin,484530023074005,9
Austin,484530023074006,15
Austin,484530023074007,5
Austin,484530023074010,4
Austin,484530023081000,11
Austin,484530023081001,7
Austin,484530023081004,4
Austin,484530023081005,7
Austin,484530023082002,1
Austin,484530023082003,2
Austin,484530023082004,3
Austin,484530023082005,11
Austin,484530023082007,3
Austin,484530023082008,1
Austin,484530023082009,4
Austin,484530023082010,2
Austin,484530023082011,8
Austin,484530023082012,1
Austin,484530023082013,2
Austin,484530023083001,10
Austin,484530023083002,1
Austin,484530023083003,1
Austin,484530023083004,17
Austin,484530023083005,4
Austin,484530023084001,4
Austin,484530023084003,13
Austin,484530023084004,11
Austin,484530023084005,8
Austin,484530023084007,8
Austin,484530023084008,1
Austin,484530023101001,1
Austin,484530023101002,2
Austin,484530023101003,2
Austin,484530023101004,1
Austin,484530023101005,3
Austin,484530023101007,2
Austin,484530023101008,10
Austin,484530023101009,16
Austin,484530023101010,8
Austin,484530023101011,2
Austin,484530023102017,10
Austin,484530023102018,2
Austin,484530023102019,2
Austin,484530023102020,10
Austin,484530023102021,1
Austin,484530023102022,1
Austin,484530023102025,1
Austin,484530023102026,4
Austin,484530023102027,1
Austin,484530023102029,15
Austin,484530023102030,16
Austin,484530023102031,1
Austin,484530023102035,4
Austin,484530023102037,13
Austin,484530023102038,7
Austin,484530023102039,1
Austin,484530023102042,1
Austin,484530023102043,1
Austin,484530023102046,1
Austin,484530023102047,3
Austin,484530023102048,4
Austin,484530023102049,2
Austin,484530023102052,2
Austin,484530023102053,17
Austin,484530023102056,17
Austin,484530023102057,8
Austin,484530023102058,3
Austin,484530023102059,6
Austin,484530023102060,19
Austin,484530023102061,12
Austin,484530023102062,2
Austin,484530023121001,3
Austin,484530023121002,5
Austin,484530023121004,16
Austin,484530023121005,2
Austin,484530023121006,7
Austin,484530023121007,5
Austin,484530023121008,11
Austin,484530023121009,17
Austin,484530023121010,4
Austin,484530023121016,3
Austin,484530023122000,3
Austin,484530023122001,4
Austin,484530023122002,6
Austin,484530023122003,3
Austin,484530023122005,5
Austin,484530023122006,5
Austin,484530023122007,12
Austin,484530023122008,14
Austin,484530023122009,6
Austin,484530023122010,5
Austin,484530023122011,1
Austin,484530023122012,4
Austin,484530023122013,1
Austin,484530023122015,2
Austin,484530023122019,1
Austin,484530023122020,5
Austin,484530023122025,1
Austin,484530023123002,9
Austin,484530023123003,1
Austin,484530023123005,3
Austin,484530023123006,1
Austin,484530023123008,4
Austin,484530023123011,4
Austin,484530023123013,7
Austin,484530023123015,8
Austin,484530023123017,12
Austin,484530023123018,6
Austin,484530023123022,8
Austin,484530023123023,3
Austin,484530023123026,3
Austin,484530023131002,5
Austin,484530023131003,1
Austin,484530023131004,19
Austin,484530023131005,4
Austin,484530023131006,15
Austin,484530023131007,4
Austin,484530023132001,10
Austin,484530023132002,4
Austin,484530023132003,2
Austin,484530023132004,11
Austin,484530023141000,1
Austin,484530023142001,2
Austin,484530023142003,1
Austin,484530023142004,8
Austin,484530023142005,6
Austin,484530023142006,5
Austin,484530023142007,12
Austin,484530023142010,16
Austin,484530023142012,5
Austin,484530023142013,17
Austin,484530023142014,5
Austin,484530023142015,1
Austin,484530023142016,7
Austin,484530023142019,4
Austin,484530023142020,3
Austin,484530023144000,5
Austin,484530023144003,2
Austin,484530023151000,10
Austin,484530023161000,4
Austin,484530023161004,1
Austin,484530023161006,3
Austin,484530023162000,2
Austin,484530023171005,7
Austin,484530023171006,12
Austin,484530023171008,8
Austin,484530023171010,1
Austin,484530023171011,4
Austin,484530023171015,2
Austin,484530023171017,9
Austin,484530023181002,11
Austin,484530023181010,20
Austin,484530023181011,2
Austin,484530023181012,2
Austin,484530023181013,2
Austin,484530023181014,5
Austin,484530023181016,10
Austin,484530023181017,9
Austin,484530023181018,2
Austin,484530023181020,1
Austin,484530023182001,4
Austin,484530023182002,4
Austin,484530023182003,6
Austin,484530023182004,9
Austin,484530023182005,7
Austin,484530023182007,9
Austin,484530023182009,5
Austin,484530023182010,16
Austin,484530023182011,3
Austin,484530023182012,11
Austin,484530023182013,9
Austin,484530023182016,10
Austin,484530023182017,9
Austin,484530024021001,2
Austin,484530024021002,2
Austin,484530024021003,7
Austin,484530024021004,7
Austin,484530024021005,3
Austin,484530024021006,8
Austin,484530024021007,1
Austin,484530024021008,3
Austin,484530024021009,4
Austin,484530024021011,18
Austin,484530024021013,5
Austin,484530024021015,2
Austin,484530024022001,7
Austin,484530024022002,1
Austin,484530024022004,4
Austin,484530024022005,5
Austin,484530024022006,7
Austin,484530024022007,6
Austin,484530024022008,2
Austin,484530024022009,6
Austin,484530024022010,5
Austin,484530024022011,4
Austin,484530024022012,6
Austin,484530024022013,16
Austin,484530024022015,7
Austin,484530024022016,4
Austin,484530024022017,1
Austin,484530024022018,11
Austin,484530024022019,17
Austin,484530024022021,8
Austin,484530024022022,6
Austin,484530024022023,18
Austin,484530024023003,2
Austin,484530024023004,6
Austin,484530024023005,4
Austin,484530024023007,1
Austin,484530024023008,14
Austin,484530024024001,5
Austin,484530024024002,4
Austin,484530024024006,2
Austin,484530024024007,1
Austin,484530024024008,11
Austin,484530024024010,6
Austin,484530024024012,4
Austin,484530024024015,20
Austin,484530024024016,6
Austin,484530024024018,14
Austin,484530024031001,16
Austin,484530024031002,15
Austin,484530024031003,18
Austin,484530024031005,12
Austin,484530024031006,4
Austin,484530024031007,17
Austin,484530024031008,2
Austin,484530024031010,3
Austin,484530024031011,11
Austin,484530024031012,3
Austin,484530024031013,9
Austin,484530024031014,12
Austin,484530024031015,12
Austin,484530024031016,2
Austin,484530024031017,5
Austin,484530024031018,5
Austin,484530024031019,17
Austin,484530024031020,7
Austin,484530024031023,4
Austin,484530024031025,5
Austin,484530024031026,2
Austin,484530024031027,1
Austin,484530024031028,3
Austin,484530024031029,13
Austin,484530024031030,17
Austin,484530024031032,3
Austin,484530024031033,5
Austin,484530024031034,3
Austin,484530024031035,5
Austin,484530024032001,3
Austin,484530024032002,5
Austin,484530024032003,4
Austin,484530024032004,3
Austin,484530024032007,1
Austin,484530024032008,7
Austin,484530024032011,1
Austin,484530024071001,11
Austin,484530024071003,1
Austin,484530024071004,1
Austin,484530024071006,2
Austin,484530024071007,4
Austin,484530024071008,2
Austin,484530024071013,20
Austin,484530024071015,3
Austin,484530024071016,2
Austin,484530024071017,6
Austin,484530024071019,6
Austin,484530024071021,1
Austin,484530024071022,1
Austin,484530024071024,8
Austin,484530024071026,1
Austin,484530024071027,1
Austin,484530024071031,4
Austin,484530024071065,8
Austin,484530024072000,2
Austin,484530024072003,3
Austin,484530024072005,1
Austin,484530024072035,7
